"Individual"	"Population"	"Type"	"Concrete_Location"	"NS"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"pc1"	"pc2"
"228"	"NOR-SKF-GA-33"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"229"	"NOR-SKF-GA-38"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-5.10012847153774	-0.168125623697652	-0.00551234165063619	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808735	-0.00456685155241243	-4.19638769389996e-05	0.0160523834365321	-0.00411412894501621	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044334	0.000931928089977805	0.0125307167545122	99.14	0.86
"230"	"NOR-SKF-GA-41"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"231"	"NOR-SKF-GA-43"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"232"	"NOR-SKF-GA-45"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"233"	"NOR-SKF-GA-46"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"234"	"NOR-SKF-GA-6"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"235"	"RABBIT-SLOUGH-1827.05"	"RABBIT-SLOUGH"	"Marine"	"Alaska"	"North"	3.90732896361725	-0.239849629612441	6.57103360112503e-16	1.88737914186277e-15	-7.12937156987277e-17	2.25826198691636e-18	-3.30553091875075e-16	8.59264338616763e-17	3.02040831066519e-16	2.38503508529355e-16	0	-1.09504419421036e-16	1.10805462028019e-16	-9.81533794648312e-17	-3.22387295802767e-18	4.66169915996082e-17	-7.77855498101778e-18	1.35656079482102e-16	5.9543151638526e-17	99.14	0.86
"236"	"RABBIT-SLOUGH-1827.06"	"RABBIT-SLOUGH"	"Marine"	"Alaska"	"North"	3.90732896361725	-0.239849629612441	6.57103360112503e-16	1.88737914186277e-15	-7.12937156987277e-17	2.25826198691636e-18	-3.30553091875075e-16	8.59264338616763e-17	3.02040831066519e-16	2.38503508529355e-16	0	-1.09504419421036e-16	1.10805462028019e-16	-9.81533794648312e-17	-3.22387295802767e-18	4.66169915996082e-17	-7.77855498101778e-18	1.35656079482102e-16	5.9543151638526e-17	99.14	0.86
"237"	"RABBIT-SLOUGH-1827.07"	"RABBIT-SLOUGH"	"Marine"	"Alaska"	"North"	3.90732896361725	-0.239849629612441	6.57103360112503e-16	1.88737914186277e-15	-7.12937156987277e-17	2.25826198691636e-18	-3.30553091875075e-16	8.59264338616763e-17	3.02040831066519e-16	2.38503508529355e-16	0	-1.09504419421036e-16	1.10805462028019e-16	-9.81533794648312e-17	-3.22387295802767e-18	4.66169915996082e-17	-7.77855498101778e-18	1.35656079482102e-16	5.9543151638526e-17	99.14	0.86
"238"	"RABBIT-SLOUGH-1827.08"	"RABBIT-SLOUGH"	"Marine"	"Alaska"	"North"	3.45172522490781	1.13983741620088	7.91033905045424e-16	1.88737914186277e-15	-9.71445146547012e-17	0	-3.33066907387547e-16	8.32667268468867e-17	3.05311331771918e-16	1.38777878078145e-16	-3.66135073648355e-16	-1.66533453693773e-16	4.16333634234434e-17	-1.11022302462516e-16	0	4.16333634234434e-17	0	2.77555756156289e-17	5.55111512312578e-17	99.14	0.86
"239"	"RABBIT-SLOUGH-1827.09"	"RABBIT-SLOUGH"	"Marine"	"Alaska"	"North"	3.45172522490781	1.13983741620088	7.91033905045424e-16	1.88737914186277e-15	-9.71445146547012e-17	0	-3.33066907387547e-16	8.32667268468867e-17	3.05311331771918e-16	1.38777878078145e-16	-3.66135073648355e-16	-1.66533453693773e-16	4.16333634234434e-17	-1.11022302462516e-16	0	4.16333634234434e-17	0	2.77555756156289e-17	5.55111512312578e-17	99.14	0.86
"240"	"RUS-AN-GA-10"	"RUS-AN-GA"	"Marine"	"East_Russia"	"North"	3.90732896361725	-0.239849629612441	6.57103360112503e-16	1.88737914186277e-15	-7.12937156987277e-17	2.25826198691636e-18	-3.30553091875075e-16	8.59264338616763e-17	3.02040831066519e-16	2.38503508529355e-16	0	-1.09504419421036e-16	1.10805462028019e-16	-9.81533794648312e-17	-3.22387295802767e-18	4.66169915996082e-17	-7.77855498101778e-18	1.35656079482102e-16	5.9543151638526e-17	99.14	0.86
"241"	"RUS-AN-GA-2"	"RUS-AN-GA"	"Marine"	"East_Russia"	"North"	3.90732896361725	-0.239849629612441	6.57103360112503e-16	1.88737914186277e-15	-7.12937156987277e-17	2.25826198691636e-18	-3.30553091875075e-16	8.59264338616763e-17	3.02040831066519e-16	2.38503508529355e-16	0	-1.09504419421036e-16	1.10805462028019e-16	-9.81533794648312e-17	-3.22387295802767e-18	4.66169915996082e-17	-7.77855498101778e-18	1.35656079482102e-16	5.9543151638526e-17	99.14	0.86
"242"	"RUS-ASH-GA-1"	"RUS-ASH-GA"	"Marine"	"East_Russia"	"North"	3.90732896361725	-0.239849629612441	6.57103360112503e-16	1.88737914186277e-15	-7.12937156987277e-17	2.25826198691636e-18	-3.30553091875075e-16	8.59264338616763e-17	3.02040831066519e-16	2.38503508529355e-16	0	-1.09504419421036e-16	1.10805462028019e-16	-9.81533794648312e-17	-3.22387295802767e-18	4.66169915996082e-17	-7.77855498101778e-18	1.35656079482102e-16	5.9543151638526e-17	99.14	0.86
"243"	"RUS-ASH-GA-3"	"RUS-ASH-GA"	"Marine"	"East_Russia"	"North"	3.90732896361725	-0.239849629612441	6.57103360112503e-16	1.88737914186277e-15	-7.12937156987277e-17	2.25826198691636e-18	-3.30553091875075e-16	8.59264338616763e-17	3.02040831066519e-16	2.38503508529355e-16	0	-1.09504419421036e-16	1.10805462028019e-16	-9.81533794648312e-17	-3.22387295802767e-18	4.66169915996082e-17	-7.77855498101778e-18	1.35656079482102e-16	5.9543151638526e-17	99.14	0.86
"244"	"RUS-KHA-GA-4"	"RUS-KHA-GA"	"Marine"	"East_Russia"	"North"	3.90732896361725	-0.239849629612441	6.57103360112503e-16	1.88737914186277e-15	-7.12937156987277e-17	2.25826198691636e-18	-3.30553091875075e-16	8.59264338616763e-17	3.02040831066519e-16	2.38503508529355e-16	0	-1.09504419421036e-16	1.10805462028019e-16	-9.81533794648312e-17	-3.22387295802767e-18	4.66169915996082e-17	-7.77855498101778e-18	1.35656079482102e-16	5.9543151638526e-17	99.14	0.86
"245"	"RUS-KHA-GA-6"	"RUS-KHA-GA"	"Marine"	"East_Russia"	"North"	3.90732896361725	-0.239849629612441	6.57103360112503e-16	1.88737914186277e-15	-7.12937156987277e-17	2.25826198691636e-18	-3.30553091875075e-16	8.59264338616763e-17	3.02040831066519e-16	2.38503508529355e-16	0	-1.09504419421036e-16	1.10805462028019e-16	-9.81533794648312e-17	-3.22387295802767e-18	4.66169915996082e-17	-7.77855498101778e-18	1.35656079482102e-16	5.9543151638526e-17	99.14	0.86
"246"	"RUS-LEV-GA-1"	"RUS-LEV-GA"	"Marine"	"North_Scandinavia"	"North"	3.32368352896232	-0.635075319601896	0.276318526851921	-0.277022592369742	-0.297045051820172	0.306979770690202	-0.345237320260727	-0.371883736438098	0.718849347445145	-0.798785297800287	0.000733845064198158	-0.390597491444147	-0.0732692968127774	-0.337359212641302	-0.236291227596144	0.14742530677108	-0.755036215219138	-0.754294613486372	0.571603073682085	99.14	0.86
"247"	"RUS-LEV-GA-2"	"RUS-LEV-GA"	"Marine"	"North_Scandinavia"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"248"	"RUS-SLI-GA-1"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	1.0036896045754	0.523955412813893	-0.405499435406103	0.402642487927987	1.55552987121537	0.556489465847615	-0.606876982291902	-0.655341680172371	-0.720946250556913	-0.338462644228288	-0.00104609592378506	0.56388546837775	0.113813796157538	0.474089458768769	1.75965690025976	0.0744484461137367	-0.916294804241658	0.161606333942932	-0.318248268850415	99.14	0.86
"249"	"RUS-SLI-GA-10"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	3.80349726905877	1.25600046852132	0.00451009771415702	-0.00734279564367268	0.00263655520972463	-0.0122502405287286	0.00156032047413819	0.00383355875880435	0.0029861378657078	0.00373651490651926	3.43340811318891e-05	-0.0131337682662533	0.00336610550046783	-0.00916564981159187	-0.00300530122995349	0.000969155087596388	0.00591192897581738	-0.000762486619072689	-0.0102524046173281	99.14	0.86
"250"	"RUS-SLI-GA-2"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	4.31939394006743	-0.306269314393683	0.00451009771415682	-0.00734279564367268	0.00263655520972465	-0.0122502405287286	0.00156032047413819	0.00383355875880436	0.00298613786570778	0.00373651490651928	3.43340811319592e-05	-0.0131337682662534	0.00336610550046786	-0.00916564981159186	-0.00300530122995349	0.000969155087596393	0.00591192897581737	-0.000762486619072692	-0.0102524046173281	99.14	0.86
"251"	"RUS-SLI-GA-3"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"252"	"RUS-SLI-GA-4"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"253"	"RUS-SLI-GA-5"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"254"	"RUS-SLI-GA-6"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"255"	"RUS-SLI-GA-7"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	4.31939394006743	-0.306269314393683	0.00451009771415682	-0.00734279564367268	0.00263655520972465	-0.0122502405287286	0.00156032047413819	0.00383355875880436	0.00298613786570778	0.00373651490651928	3.43340811319592e-05	-0.0131337682662534	0.00336610550046786	-0.00916564981159186	-0.00300530122995349	0.000969155087596393	0.00591192897581737	-0.000762486619072692	-0.0102524046173281	99.14	0.86
"256"	"RUS-SLI-GA-8"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"257"	"RUS-SLI-GA-9"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
